,creationDate,isFresh,isRotten,isRtUrl,isTop,reviewUrl,quote,reviewId,scoreOri,scoreSentiment,critic.name,critic.criticPictureUrl,critic.vanity,publication.id,publication.name
105,"May 13, 2019",True,False,False,False,https://www.podomatic.com/podcasts/mediumpopocorn/episodes/2019-05-01T04_40_59-07_00,One of the best movies I've ever seen. One of the best payoffs...I was not disappointed.,2586108,5/5,POSITIVE,Brandon Collins,http://resizing.flixster.com/BksGz3JYYZ8IbSLMQuLm5j0qb00=/128x128/v1.YzszMDE4O2o7MTkxNzA7MjA0ODsxNTAwOzE1MDA,brandon-collins,3095,Medium Popcorn
106,"May 13, 2019",True,False,False,False,https://drive.google.com/file/d/17_ZC-D0iMZ90ukKMHZi_VlYJnak4PPNk/preview,"So, much to my surprise, I liked this, even at three hours.",2586068,,POSITIVE,Christopher Llewellyn Reed,http://resizing.flixster.com/75vZRPLMsaImNRlLZOF1gus0o-w=/128x128/v1.YzsyODQyO2c7MTkxNzA7MjA0ODsxNTA7MTUw,christopher-llewellyn-reed,3268,Reel Talk with Christopher Llewellyn Reed
107,"May 13, 2019",True,False,False,False,https://www.timesofmalta.com/articles/view/20190428/arts-entertainment/and-now-the-end-is-near.708245,"Mind-blowing and nail-biting doesn't begin to describe it as the biggest assemblage of Avengers we have seen approach endgame, to provide the perfect send-off for the billions of fans worldwide who have been with them all the way.",2586018,5/5,POSITIVE,Paula Fleri-Soler,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,paula-fleri-soler,3390,Times of Malta
108,"May 13, 2019",True,False,False,False,http://www.qnetwork.com/review/4133,what I found most impressive about Endgame is how is just as often strikes notes of grace as it does moments of hectic violence,2585990,3.5/4,POSITIVE,James Kendrick,http://resizing.flixster.com/ChbBzkBhURiO0E1aKzw5D51WYKI=/128x128/v1.YzsyNTgxO2c7MTkxNzA7MjA0ODsxNTA7MTUw,james-kendrick,732,Q Network Film Desk
109,"May 11, 2019",True,False,False,False,https://prairiedogmag.com/2019-05-09/earths-coziest-heroes/,"The main takeaway of Avengers: Endgame is the presumption that the half that remained may listen to their better angels. Forget time travel, the real fairy-tale lays here.",2585832,4/5,POSITIVE,Jorge Ignacio Castillo,http://resizing.flixster.com/HKKTny0Hr9DNQNHN-QvgQtzX8nc=/128x128/v1.YzszMTM4O2o7MTkxNzA7MjA0ODszMDA7MzAw,jorge-ignacio-castillo-23448,3223,Prairie Dog Magazine
110,"May 10, 2019",True,False,False,False,http://cinemaemcena.com.br/critica/filme/8479/vingadores-ultimato,"It's revealing that after 22 movies packed with action and fantasy, the franchise chose to end its narrative with a small moment of intimacy and sweetness. [Full review in Portuguese]",2585639,5/5,POSITIVE,Pablo Villaça,http://resizing.flixster.com/9lOrGGFyyWi7-pZf75omRBZluu0=/38x56/v1.YzsxNzI2O2o7MTkxNzA7MjA0ODszODs1Ng,pablo-villaca-5765,1007,Cinema em Cena
111,"May 8, 2019",True,False,False,False,http://filmswoon.com/2019/05/08/avengers-endgame-is-long-and-overstuffed-but-always-enjoyable/,"Yes, it's long, but it's rare to find a three-hour film that moves with the velocity of ""Endgame."" It's certainly a winner.",2584774,B+,POSITIVE,Christopher Schobert,http://resizing.flixster.com/D_3OqLmw2GVMhik9ZlIFKl7n2jw=/128x128/v1.Yzs0MDIyO2o7MTkxNzA7MjA0ODsyMjU1OzIyNTU,christopher-schobert,3178,Filmswoon
112,"May 7, 2019",True,False,False,False,https://parade.com/878152/samuelmurrian/avengers-endgame-breaks-box-office-record/#addthis,"The MCU pictures have always stressed that neither the destination nor the journey are as important as the connections we make along the way. As this is already the most lucrative series ever, clearly that message has struck a chord with millions.",2584227,4.5/5,POSITIVE,Samuel R. Murrian,http://resizing.flixster.com/PTC6n4vlR-xfzgT8MZBJGHA2HeQ=/128x128/v1.YzszMjMxO2o7MTkxNzA7MjA0ODszMDA7MzAw,samuel-r-murrian,2603,Parade Magazine
113,"May 6, 2019",True,False,False,False,https://www.youtube.com/watch?v=tavlvVjXTJ0,"I've already seen it twice, and I want to see it again...a lot of good moments, just great stuff. Thank you, Marvel, and everyone who worked on these movies.",2584029,,POSITIVE,Andre Meadows,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,andre-meadows-20907,2963,Black Nerd Comedy
114,"May 5, 2019",True,False,False,False,https://www.newsreview.com/reno/grand-finale/content?oid=28079584,"Afterwards, your belly will be full of superhero goodness.",2583713,4/5,POSITIVE,Bob Grimm,http://resizing.flixster.com/HAUcPXOIckNnbQjFq7rKpeGMO4k=/125x125/v1.YzsxOTIyO2o7MTkxNzA7MjA0ODsxMjU7MTI1,bob-grimm,1017,Reno News and Review
115,"May 4, 2019",True,False,False,False,https://thefilmfrenzy.com/2019/04/26/avengers-endgame-to-infinity-and-beyond/,"Is it the best superhero movie ever made? In the words of Balki Bartokomous, ""Don't be ridiculous."" (The plotholes are prominent enough to make me consider dropping the rating a half-star.) Nevertheless, this ranks among the upper echelons of the MCU.",2583636,3.5/4,POSITIVE,Matt Brunson,http://resizing.flixster.com/_i-2i3zO3Trs9FaTAcdK7q-VzAQ=/38x42/v1.YzsxNzI4O2o7MTkxNzA7MjA0ODszODs0Mg,matt-brunson,3324,Film Frenzy
116,"May 3, 2019",True,False,False,False,https://www.theringer.com/movies/2019/5/2/18527363/avengers-endgame-comic-book-secret-wars-captain-america-black-panther,"An expansive story, a large and unwieldy universe, plenty of knowing callbacks, the willing suspension of disbelief-and a setup for the next one...",2583408,,POSITIVE,Micah Peters,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,micah-peters,2834,The Ringer
117,"May 3, 2019",True,False,False,False,https://www.nbcnews.com/think/opinion/avengers-endgame-historic-marvel-achievement-blockbuster-deserves-hype-ncna999151,"The directors have created a virtual nesting doll of homages which will be appreciated by the most hardcore of fans, but still have value for less devoted fans.",2583372,,POSITIVE,Ani Bundel,http://resizing.flixster.com/pu9LoKOU564MHoSWU3JLW8V4xZA=/128x128/v1.YzszMjQ4O2o7MTkxNzA7MjA0ODszMDA7MzAw,ani-bundel,3328,NBC News THINK
118,"May 3, 2019",True,False,False,False,https://www.theepochtimes.com/avengers-endgame-its-really-a-movie-about-deities_2898175.html,"According to Buddhist/Taoist teachings, smaller-particle dimensions are where the heavens are actually located. This is one of the many reasons why ""Avengers"" movies are tales, that by definition, have to be about gods.",2583352,4/5,POSITIVE,Mark Jackson,http://resizing.flixster.com/NcQhruN6Sw0Rvg112EdTfQwbd9Q=/128x128/v1.YzsyOTA3O2c7MTkxNzA7MjA0ODsxNTA7MTUw,mark-jackson,2771,Epoch Times
119,"May 3, 2019",True,False,False,False,https://saportareport.com/avengers-endgame-a-pretty-darn-good-movie-from-marvel/,"Avengers: Endgame is, in every way, Loki deficient. Otherwise, it's a pretty darn good movie.",2583252,,POSITIVE,Eleanor Ringel Cater,http://resizing.flixster.com/mJu7AwNGKN9a_87l43kFKc47AH4=/38x54/v1.YzsxNjE3O2c7MTkxNzA7MjA0ODszODs1NA,eleanor-ringel-cater,2852,Saporta Report (Atlanta)
120,"May 3, 2019",True,False,False,False,https://cinematicconsiderations.com/2019/04/28/avengers-endgame-a-decade-in-the-making/,"Avengers: Endgame is a satisfying, expertly made sequel in the franchise and combines with Infinity War to create the MCU's best, most compelling storytelling.",2583079,,POSITIVE,Matt Ward,http://resizing.flixster.com/A12BPEYVgGjUP23QQhGuOjuOzXE=/128x128/v1.YzszMTI1O2o7MTkxNzA7MjA0ODszMDA7MzAw,matt-ward,3176,Cinematic Considerations
121,"May 3, 2019",True,False,False,False,http://www.lariat.org/AtTheMovies/new/avengers4.html,"One Avengers movie to bind them, and in the darkness rule them all.",2583047,B,POSITIVE,Robert Roten,http://resizing.flixster.com/zCGm9hV7RFisYncG9dv29VDx7zg=/72x72/v1.YzsyMDI2O2o7MTkxNzA7MjA0ODs3Mjs3Mg,robert-roten,254,Laramie Movie Scope
122,"May 2, 2019",True,False,False,False,https://culturedvultures.com/avengers-endgame-review/,"Endgame stands out as one of the most detailed, satisfying conclusions to a chapter in a long-running franchise.",2582765,9/10,POSITIVE,Annie Banks,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,annie-banks,2920,Cultured Vultures
123,"May 2, 2019",True,False,False,False,http://www.shadowsonthewall.co.uk/19/avenendg.htm,"There's a lot of fun to be had with this blockbuster behemoth, especially for those who have avidly followed the franchise.",2582764,4/5,POSITIVE,Rich Cline,http://resizing.flixster.com/S8EHVeXrcthUoLdT7whJ32xK6lg=/128x128/v1.YzszODk2O2o7MTkxNzA7MjA0ODs5NTQ7OTQ4,rich-cline,929,Shadows on the Wall
124,"May 2, 2019",True,False,False,False,https://eugeneweekly.com/2019/05/02/superhuman-expectations/,"These broad-appeal movies have to please a lot of people just enough to keep us invested, and this one gets the job done.",2582659,,POSITIVE,Molly Templeton,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,molly-templeton,3105,Eugene Weekly (OR)
125,"May 1, 2019",True,False,False,False,https://www.excelsior.com.mx/opinion/la-critica/avengers-endgame/1310003,An emotional journey that doesn't waste a minute. [Full Review in Spanish],2582359,,POSITIVE,Lucero Calderón,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,lucero-calderon,2656,Excelsior
126,"May 1, 2019",True,False,False,False,http://filmireland.net/2019/05/01/review-avengers-endgame/,All the necessary heroes get the right amount of screen time and for every laugh there are other things happening to balance it all out.,2582343,,POSITIVE,Paul Farren,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,paul-farren,170,Film Ireland Magazine
127,"May 1, 2019",True,False,False,False,https://www.sevendaysvt.com/vermont/avengers-endgame/Content?oid=27373466,To see Endgame with a crowd is to remember what moviegoing once was and still can be: a group experience of grief and joy. It's a reason to assemble.,2582341,4/5,POSITIVE,Margot Harrison,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,margot-harrison,2240,Seven Days
128,"May 1, 2019",True,False,False,True,https://chesapeakefamily.com/fun/movies/9473-family-movie-review-avengers-endgame-pg-13,"It would be nearly unfathomable to have spent more than 20 preceding films with these characters and not feel anything at the end of the sometimes tedious, mostly satisfying Avengers: Endgame.",2582326,3.5/5,POSITIVE,Roxana Hadadi,http://resizing.flixster.com/zVhJ1EUWrvOEotDsphNV9YP7Gnw=/128x128/v1.YzsyNzA2O2c7MTkxNzA7MjA0ODsxNTA7MTUw,roxana-hadadi,2790,Chesapeake Family Magazine
129,"May 1, 2019",True,False,False,False,https://www.dailytelegraph.com.au/entertainment/movies/avengers-endgame-a-marvelous-sendoff-to-superheroes/news-story/6711492717f2940c8a77ff72710f474d,Endgame succeeds in offering its fans a very real sense of closure. And that's no small feat.,2582310,4/5,POSITIVE,Vicky Roach,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,vicky-roach,2044,Daily Telegraph (Australia)
130,"May 1, 2019",True,False,False,False,https://www.flickfilosopher.com/2019/05/avengers-endgame-movie-review-with-a-bang-and-a-whimper.html,"A miraculous blend of grief and humor. Big, bold, brash, then sneakily meta. I am only starting to get my head around the emotional and creative right-hook of it. A fitting end (for now) to the MCU.",2582252,4/5,POSITIVE,MaryAnn Johanson,http://resizing.flixster.com/ONvHWS6YtsSWzdxd1UnGLxOK-pM=/128x128/v1.YzszNzk2O2o7MTkxNzA7MjA0ODs1MDA7NTAw,maryann-johanson,188,Flick Filosopher
131,"May 1, 2019",True,False,False,True,https://observer.com/2019/04/avengers-endgame-puts-the-mcu-in-company-with-historys-best-sagas-review/,"What you will be getting when you walk into an inevitably overstuffed movie theater is something singular that reflects our age in a way that none of the MCU films that preceded it have-indeed, very few Hollywood spectacles ever have.",2582242,3.5/4,POSITIVE,Oliver Jones,http://resizing.flixster.com/2y4R8G9s7lmR0bQgS3cwiJjhzTw=/128x128/v1.YzszNTc4O2o7MTkxNzA7MjA0ODsyMDU2OzIwNTY,oliver-jones,335,Observer
132,"May 1, 2019",True,False,False,False,https://www.themaineedge.com/buzz/movies/the-end-of-an-era-%E2%80%93-avengers-endgame,Avengers: Endgame is a beautifully-constructed piece of popcorn cinema ... anyone who has given their time to this world will find it to be a rewarding and effective payoff.,2582238,5/5,POSITIVE,Allen Adams,http://resizing.flixster.com/KJFmXcNX0cJ27CsOv1hGDuM1e9s=/128x128/v1.YzszMTg2O2o7MTkxNzA7MjA0ODszMDA7MzAw,allen-adams,3284,The Maine Edge
133,"Apr 30, 2019",True,False,False,False,http://colorwebmag.com/2019/04/30/mo-reviews-avengers-endgame/,"Incredibly, the film completes a feat no one believed Marvel would be able to pull off 10 years ago-create a long-running arc of stories that spanned a catalog of films, and end it in a profoundly satisfying way.",2581970,,POSITIVE,Monique Jones,http://resizing.flixster.com/qvRy_-8vCioo2b4XJuOVkcN_10Y=/128x128/v1.YzszMjI0O2o7MTkxNzA7MjA0ODszMDA7MzAw,monique-jones,3299,Just Add Color
134,"Apr 30, 2019",True,False,False,False,http://www.siftpop.com/5-things-about-avengers-endgame-video-review/,The word epic gets thrown around so much that we've forgotten what it actually means. This movie is here to remind you.,2581949,A-,POSITIVE,Aaron Dicer,http://resizing.flixster.com/TV3LgL1NZ4-E0oXRNMaI6QA9XQo=/128x128/v1.YzszMjg4O2o7MTkxNzA7MjA0ODszMDA7MzAw,aaron-dicer,3391,Siftpop
135,"Apr 30, 2019",True,False,False,False,https://frewfilm.com/2019/04/30/avengers-endgame-2019-review/,"A spectacular, once-in-a-lifetime epic. Avengers, dismissed.",2581869,5/5,POSITIVE,Cameron Frew,http://resizing.flixster.com/oDgiUycGI2hW66ahzifuhbuy6fg=/128x128/v1.YzszMTc1O2o7MTkxNzA7MjA0ODszNDE7MzQx,cameron-frew,3231,FrewFilm
136,"Apr 30, 2019",True,False,False,False,https://www.independent.ie/entertainment/movies/movie-reviews/movie-of-the-week-avengers-endgame-38054104.html,"Some of the smarmy humour falls flat on its face, while other parts are surprisingly dark. All the same, you couldn't deny its sheer value for money.",2581845,4/5,POSITIVE,Hilary A White,http://resizing.flixster.com/0VaNNqijMC5_K08Z-xRTNqRIfEw=/128x128/v1.YzsyOTM2O2o7MTkxNzA7MjA0ODszOTk7Mzk5,hilary-a-white,2743,Sunday Independent (Ireland)
137,"Apr 30, 2019",True,False,False,False,https://www.elantepenultimomohicano.com/2019/04/critica-vengadores-endgame.html,As epic as you would expect and more. [Full review in Spanish],2581829,4/5,POSITIVE,José Martín,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,jose-martin,2768,El antepenúltimo mohicano
138,"Apr 30, 2019",True,False,False,False,https://www.nacion.com/viva/cine/critica-de-cine-de-avengers-endgame/OEQ42ZNKDFEZVFGCXXIZZLB3LU/story/,The film designs its moments wel. [Full review in Spanish],2581814,5/5,POSITIVE,William Venegas,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,william-venegas,2730,La Nación (Costa Rica)
139,"Apr 30, 2019",False,True,False,False,https://www.galvnews.com/article_889fae39-8557-57cf-94ab-70a0f2ddf00b.html,"""Endgame"" is a paltry attempt to introduce true catastrophe and finality into its franchise when compared with more fearless and ground breaking epics.",2581810,,NEGATIVE,Dustin Chase,http://resizing.flixster.com/X67TDFAuQGCsk7qmhoyqXvBh9ig=/128x128/v1.YzszMzY0O2o7MTkxNzA7MjA0ODszMDA7MzAw,dustin-chase,3461,Galveston Daily News
140,"Apr 30, 2019",True,False,False,False,https://reelfilm.com/avengers-endgame/,"The Marvel Cinematic Universe, up to this point, comes to an end with an installment that easily ranks among the best in the series...",2581764,3/4,POSITIVE,David Nusair,http://resizing.flixster.com/X2GvmpRcwk9dr-QS7GjHbFLS4ww=/120x120/v1.YzsyMjk4O2c7MTkxNzA7MjA0ODsxMjA7MTIw,david-nusair,1140,Reel Film Reviews
141,"Apr 30, 2019",False,True,False,False,http://www.impulsegamer.com/avengers-endgame-film-review/,It is an escalator to nowhere rather than a definitive endgame.,2581757,2.5/5,NEGATIVE,Damien Straker,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,damien-straker,2560,Impulse Gamer
142,"Apr 30, 2019",True,False,False,False,http://cinegods.com/film-review-endgame/,"It dares to wrestle with big, existential issues, confront some surprisingly grown up questions and take enormous narrative risks.",2581747,4/4,POSITIVE,Wade Major,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,wade-major,2914,CineGods.com
143,"Apr 29, 2019",True,False,False,False,https://www.elmundo.es/metropoli/cine/2019/04/25/5cc01c0c21efa09c2b8b458f.html,Everything works. [Full review in Spanish],2581694,4/5,POSITIVE,Luis Martínez,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,luis-martinez-18379,2778,El Mundo (Spain)
144,"Apr 29, 2019",True,False,False,False,https://nationalpost.com/entertainment/movies/with-real-stakes-endgame-makes-for-a-fitting-finale-to-the-avengers-franchise,"Despite the comic-book origins of the tale, the stakes feel real, with some powerful moments of sacrifice, and a few wistful reunions.",2581674,4/5,POSITIVE,Chris Knight,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,chris-knight,325,National Post
145,"Apr 29, 2019",False,True,False,False,http://www.filmfestivaltoday.com/film-reviews/film-review-the-avengers-endgame,Chris Hemsworth walks off with the 3-hour cameo extravaganza. The talking rodent comes in second. Doesn't anybody deserve to die?,2581671,,NEGATIVE,Victoria Alexander,http://resizing.flixster.com/UzdqER6kyR0K9phSQBbgHUokkbs=/38x42/v1.YzsxNzAzO2c7MTkxNzA7MjA0ODszODs0Mg,victoria-alexander,1517,Film Festival Today
146,"Apr 29, 2019",True,False,False,False,https://www.wbaltv.com/article/dcfilmgirl-reviews-avengers-endgame/27307911,"A perfect companion piece to Avengers: Infinity War, yet strong enough to stand alone as one of the best superhero films ever made.",2581646,5/5,POSITIVE,Lauren Veneziani,http://resizing.flixster.com/I7BZOiVtgEajSxFw5QZ3rBoRH-s=/128x128/v1.YzszMTU5O2o7MTkxNzA7MjA0ODszMDA7MzAw,lauren-veneziani,3241,WBAL-TV (Baltimore)
147,"Apr 29, 2019",True,False,False,True,https://www.timesofisrael.com/action-packed-avengers-endgame-is-unprecedentedly-epic-and-jewish/,The 3-hour culmination of 22 chapters in the Marvel Cinematic Universe is worth going back in time and watching again.,2581645,,POSITIVE,Jordan Hoffman,http://resizing.flixster.com/wE7f498t8mV-LQPoFckhXH0JVk8=/128x128/v1.YzsyNjcxO2c7MTkxNzA7MjA0ODsxNTA7MTUw,jordan-hoffman,2901,Times of Israel
148,"Apr 29, 2019",True,False,False,False,http://cinexcepcion.mx/avengers-endgame-mucha-sensibleria-algunos-chistes-y-poca-sustancia/,"Thus comes to an end, 21 films and 11 years later, the most lucrative franchise in the history of cinema... There are notable ups and downs in [this] long journey, and the conclusion is no exception. [Full review in Spanish]",2581639,7/10,POSITIVE,Hugo Hernández Valdivia,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,hugo-hernandez-valdivia,2708,Cinexcepción
149,"Apr 29, 2019",True,False,False,False,http://konexion.com.mx/critica-de-avengers-endgame/,"The titanic effort of all the actors, producers, directors and crew of all these films to pull off such a satisfying product is something worthy of praise. [Full review in Spanish]",2581628,8.5/10,POSITIVE,Israel Acosta Aroche,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,israel-acosta-aroche,2728,Konexión
150,"Apr 29, 2019",True,False,False,False,https://www.dailymail.co.uk/home/event/article-6958831/After-11-years-22-films-Avengers-Endgame-comes-quite-brilliant-highly-emotional-end.html,"If, like me, you've seen all 21 films that precede it, you won't begrudge it a single second. Definitely worth assembling for.",2581621,5/5,POSITIVE,Matthew Bond,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,matthew-bond,1694,The Mail on Sunday (UK)
151,"Apr 29, 2019",True,False,False,False,https://www.youtube.com/playlist?list=PLB61OcZojuh9Rd45lnPmUh4XogKmqKqx5,"That final hour is a good final hour. Thanos is still, in my opinion, an excellent villain.",2581605,4/5,POSITIVE,Tony Baker,http://resizing.flixster.com/dM2g1wMMKEUmqDJEZzFl3m0GeoA=/128x128/v1.YzsyOTk4O2o7MTkxNzA7MjA0ODs5MjA7NTIw,tony-baker,3091,Tony Baker Comedy
152,"Apr 29, 2019",True,False,False,False,https://www.bgdailynews.com/blogs/reel_to_reel/avengers-a-fitting-final-chapter-for-this-marvel-saga/article_486638ee-a4f7-5b1d-9600-e71ef3c5ab75.html,What perhaps makes Endgame so special is that everyone involved -- including the very talented cast -- seem to understand that this is the first time where the story feels more like a conclusion than a continuation.,2581593,A-,POSITIVE,Micheal Compton,http://resizing.flixster.com/m_PGd-HCqmDEmwlMKSoQXSWsMX8=/128x128/v1.YzszMTE4O2o7MTkxNzA7MjA0ODszMDA7MzAw,micheal-compton,3193,Bowling Green Daily News
153,"Apr 29, 2019",True,False,False,False,http://jamaica-gleaner.com/article/entertainment/20190429/avengers-endgame-epic-cinematic-experience,"Looking better than ever with characters you've spent over a decade with, Avengers: Endgame manages to find an incredible balance between gut-wrenching character moments and truly fantastic action sequences.",2581591,,POSITIVE,Damian Levy,http://resizing.flixster.com/jwNvlPhR0Jm-nhxkpitoH34WQBY=/128x128/v1.YzszOTMzO2o7MTkxNzA7MjA0ODsxMDgwOzEwODA,damian-levy,456,Jamaica Gleaner
154,"Apr 29, 2019",True,False,False,False,https://www.daily-journal.com/life/entertainment/reel-talk-avengers-endgame/article_706ea5d2-62c9-11e9-acc8-df716f7662b7.html,"A wonderful surprise, filling almost each and every minute with excitement, drama, humor and visually interesting and entertaining intrigue.",2581589,4/4,POSITIVE,Pamela Powell,http://resizing.flixster.com/KekwLeEWuc3SWmCuMScxkzkRkkg=/128x128/v1.YzszODI2O2o7MTkxNzA7MjA0ODsxODA7MTgw,pamela-powell,3054,"Daily Journal (Kankakee, IL)"
155,"Apr 29, 2019",True,False,False,False,https://www.pastemagazine.com/articles/2019/04/avengers-endgame.html,Avengers: Endgame represents a remarkable achievement.,2581586,9.3/10,POSITIVE,Michael Burgin,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,michael-burgin,2039,Paste Magazine
156,"Apr 29, 2019",True,False,False,False,https://elpais.com/cultura/2019/04/25/actualidad/1556143893_151176.html,No one can dispute the Russo Brothers's competence in directing. [Full Review in Spanish],2581496,,POSITIVE,Jordi Costa,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,jordi-costa,2703,El Pais (Spain)
157,"Apr 29, 2019",True,False,False,False,https://www.cinepremiere.com.mx/avengers-endgame-critica.html,A ten year journey ends in the most ambitious and emotive film to date. [Full Review in Spanish],2581494,4.5/5,POSITIVE,Sergio López Aguirre,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,sergio-lopez-aguirre,2619,Cine Premiere
158,"Apr 29, 2019",True,False,False,False,http://madaboutmoviespodcast.com/episodes/2019/4/29/avengers-endgame,Endgame's true feat is how it flawlessly subverts our expectations without feeling like betrayal.,2581488,A,POSITIVE,Kent Garrison,http://resizing.flixster.com/m_Um2YhACIb6XQkIY0wwlqzPgQI=/128x128/v1.YzszMTY5O2o7MTkxNzA7MjA0ODszMDA7MzAw,kent-garrison,3256,Mad About Movies Podcast
159,"Apr 29, 2019",False,True,False,False,https://www.patreon.com/posts/avengers-endgame-26432240,"Frigga has one of the funniest lines in the whole movie: ""Son, eat more vegetables."" Indeed, it is not terrible eat junk food from time to time, but we must eat healthier. The same goes for cinema. Endgame is junk food. The healthier cinema is elsewhere.",2581474,1/4,NEGATIVE,Ernesto Diezmartinez,http://resizing.flixster.com/Z-kHTRTubJ90-5coDsJVIIyX3sI=/128x128/v1.YzsyNTE1O2c7MTkxNzA7MjA0ODsxNTI7MTY4,ernesto-diezmartinez,2615,Cine Vértigo
160,"Apr 29, 2019",True,False,False,False,https://www.splicetoday.com/moving-pictures/avenge-to-the-end,A satisfying end to an era and worthy of its size and hype,2581473,4.5/5,POSITIVE,Stephen Silver,http://resizing.flixster.com/w238DQIANqOF6Cwjiotn-Pn1wCE=/128x128/v1.YzsyNjA0O2c7MTkxNzA7MjA0ODsxNTA7MTUw,stephen-silver,2854,Splice Today
161,"Apr 28, 2019",True,False,False,False,https://deadline.com/video/avengers-endgame-review-marvels-superhero-finale-robert-downey-jr-chris-pratt-scarlett-johansson/,Avengers: Endgame will have fans singing its praises - and they should.,2581454,4/5,POSITIVE,Pete Hammond,http://resizing.flixster.com/q--kN9ACgJr1_4b4-Pl-UrSXj_o=/38x44/v1.YzsxNzk0O2o7MTkxNzA7MjA0ODszODs0NA,pete-hammond,2256,Deadline Hollywood Daily
162,"Apr 28, 2019",True,False,False,False,http://sdmoviemaven.blogspot.com/2019/04/avengers-endgame.html,"Triumphs through the strength of its storytelling, characters arcs, and visual spectacle. A perfectly imperfect epic of an ending - a closure of an era, a continuance and beginning of the next generation of superheroes.",2581444,,POSITIVE,Nathalia Aryani,http://resizing.flixster.com/R-0w1F50-3Ucs2D57a593Vv0Q1Y=/128x128/v1.YzszOTkyO2o7MTkxNzA7MjA0ODsxNDU7MTQ1,nathalia-aryani,3305,The MovieMaven
163,"Apr 28, 2019",True,False,False,True,https://www.standard.co.uk/go/london/film/avengers-endgame-review-marvel-a4126581.html,The only complaint about Avengers: Endgame is that it raises the bar so high that there may well never be a superhero movie to match it.,2581441,5/5,POSITIVE,Matthew Norman,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,matthew-norman-19292,446,London Evening Standard
164,"Apr 28, 2019",False,True,False,True,https://www.newyorker.com/culture/the-front-row/review-what-avengers-endgame-could-have-been,"What's missing from ""Endgame"" is the free play of imagination, the liberation of speculation, the meandering paths and loose ends that start in logic and lead to wonder.",2581437,,NEGATIVE,Richard Brody,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,richard-brody,924,New Yorker
165,"Apr 28, 2019",True,False,False,False,https://www.blakecrane.com/2019/04/26/avengers-endgame/,"[As] a finale to the MCU we've known since 2008's Iron Man, Avengers: Endgame is an exciting, fitting, substantial, almost miraculously eloquent closer.",2581412,4/5,POSITIVE,Blake Crane,http://resizing.flixster.com/siDYglOg_-_Q9Uiec3ZvRcDB95s=/128x128/v1.YzsyODEzO2c7MTkxNzA7MjA0ODsxNTA7MTUw,blake-crane,3127,BlakeCrane.com
166,"Apr 28, 2019",True,False,False,False,https://aboutboulder.com/blog/movies/the-end-is-the-beginning/,Avengers: Endgame is a very real achievement and one that even serial dislikers of the MCU should pay grudging respect.,2581410,,POSITIVE,Tim Brennan,http://resizing.flixster.com/r8nvnHjAwbkxoHHuxWAPGoeTxWA=/128x128/v1.YzszMDk2O2o7MTkxNzA7MjA0ODszMDA7MzAw,tim-brennan,3167,About Boulder
